08-22 09:47:35.053  INFO org.springframework.web.context.support.XmlWebApplicationContext:960 [localhost-startStop-2] Closing WebApplicationContext for namespace 'spring-servlet': startup date [Wed Aug 22 07:48:20 CST 2018]; parent: Root WebApplicationContext
08-22 09:47:35.058  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver@9433a0b
08-22 09:47:35.058  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver@9433a0b
08-22 09:47:35.058  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping@78461997
08-22 09:47:35.058  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping@78461997
08-22 09:47:35.058  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter@6845e7f6
08-22 09:47:35.059  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter@6845e7f6
08-22 09:47:35.059  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter@1b231c71
08-22 09:47:35.059  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter@1b231c71
08-22 09:47:35.059  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.context.support.PropertySourcesPlaceholderConfigurer@7a2ff388
08-22 09:47:35.059  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.context.support.PropertySourcesPlaceholderConfigurer@7a2ff388
08-22 09:47:35.059  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor@3e024a4
08-22 09:47:35.060  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor@3e024a4
08-22 09:47:35.061  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.context.annotation.ConfigurationClassPostProcessor$EnhancedConfigurationBeanPostProcessor@24a577df
08-22 09:47:35.061  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：org.springframework.context.annotation.ConfigurationClassPostProcessor$EnhancedConfigurationBeanPostProcessor@24a577df
08-22 09:47:35.061  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：StandardServletEnvironment {activeProfiles=[], defaultProfiles=[default], propertySources=[servletConfigInitParams,servletContextInitParams,jndiProperties,systemProperties,systemEnvironment]}
08-22 09:47:35.061  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：StandardServletEnvironment {activeProfiles=[], defaultProfiles=[default], propertySources=[servletConfigInitParams,servletContextInitParams,jndiProperties,systemProperties,systemEnvironment]}
08-22 09:47:35.061  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：{java.vendor=Oracle Corporation, sun.java.launcher=SUN_STANDARD, catalina.base=/home/jessin/Documents/Program/Java/spring_verify/target/tomcat, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, catalina.useNaming=true, os.name=Linux, sun.boot.class.path=/usr/lib/jvm/jdk1.8.0_151/jre/lib/resources.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/rt.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/sunrsasign.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/jsse.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/jce.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/charsets.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/jfr.jar:/usr/lib/jvm/jdk1.8.0_151/jre/classes, java.util.logging.config.file=/home/jessin/Documents/Program/Java/spring_verify/target/tomcat/conf/logging.properties, sun.desktop=gnome, java.vm.specification.vendor=Oracle Corporation, java.runtime.version=1.8.0_151-b12, user.name=jessin, shared.loader=, guice.disable.misplaced.annotation.check=true, tomcat.util.buf.StringCache.byte.enabled=true, java.naming.factory.initial=org.apache.naming.java.javaURLContextFactory, user.language=zh, sun.boot.library.path=/usr/lib/jvm/jdk1.8.0_151/jre/lib/amd64, classworlds.conf=/usr/local/apache-maven-3.3.9/bin/m2.conf, java.version=1.8.0_151, java.util.logging.manager=org.apache.juli.ClassLoaderLogManager, user.timezone=Asia/Shanghai, sun.arch.data.model=64, java.endorsed.dirs=/usr/lib/jvm/jdk1.8.0_151/jre/lib/endorsed, sun.cpu.isalist=, sun.jnu.encoding=UTF-8, file.encoding.pkg=sun.io, package.access=sun.,org.apache.catalina.,org.apache.coyote.,org.apache.tomcat.,org.apache.jasper., file.separator=/, java.specification.name=Java Platform API Specification, java.class.version=52.0, user.country=CN, securerandom.source=file:/dev/./urandom, java.home=/usr/lib/jvm/jdk1.8.0_151/jre, java.vm.info=mixed mode, os.version=4.4.0-133-generic, path.separator=:, java.vm.version=25.151-b12, java.awt.printerjob=sun.print.PSPrinterJob, sun.io.unicode.encoding=UnicodeLittle, tomcat.util.scan.DefaultJarScanner.jarsToSkip=bootstrap.jar,commons-daemon.jar,tomcat-juli.jar,annotations-api.jar,el-api.jar,jsp-api.jar,servlet-api.jar,websocket-api.jar,catalina.jar,catalina-ant.jar,catalina-ha.jar,catalina-tribes.jar,jasper.jar,jasper-el.jar,ecj-*.jar,tomcat-api.jar,tomcat-util.jar,tomcat-coyote.jar,tomcat-dbcp.jar,tomcat-jni.jar,tomcat-spdy.jar,tomcat-i18n-en.jar,tomcat-i18n-es.jar,tomcat-i18n-fr.jar,tomcat-i18n-ja.jar,tomcat-juli-adapters.jar,catalina-jmx-remote.jar,catalina-ws.jar,tomcat-jdbc.jar,tools.jar,commons-beanutils*.jar,commons-codec*.jar,commons-collections*.jar,commons-dbcp*.jar,commons-digester*.jar,commons-fileupload*.jar,commons-httpclient*.jar,commons-io*.jar,commons-lang*.jar,commons-logging*.jar,commons-math*.jar,commons-pool*.jar,jstl.jar,geronimo-spec-jaxrpc*.jar,wsdl4j*.jar,ant.jar,ant-junit*.jar,aspectj*.jar,jmx.jar,h2*.jar,hibernate*.jar,httpclient*.jar,jmx-tools.jar,jta*.jar,log4j.jar,log4j-1*.jar,mail*.jar,slf4j*.jar,xercesImpl.jar,xmlParserAPIs.jar,xml-apis.jar,junit.jar,junit-*.jar,hamcrest*.jar,org.hamcrest*.jar,ant-launcher.jar, awt.toolkit=sun.awt.X11.XToolkit, package.definition=sun.,java.,org.apache.catalina.,org.apache.coyote.,org.apache.tomcat.,org.apache.jasper., java.naming.factory.url.pkgs=org.apache.naming, user.home=/home/jessin, org.apache.catalina.startup.ContextConfig.jarsToSkip=, java.specification.vendor=Oracle Corporation, java.library.path=/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib, java.vendor.url=http://java.oracle.com/, org.apache.catalina.startup.TldConfig.jarsToSkip=tomcat7-websocket.jar, java.vm.vendor=Oracle Corporation, common.loader=${catalina.base}/lib,${catalina.base}/lib/*.jar,${catalina.home}/lib,${catalina.home}/lib/*.jar, maven.home=/usr/local/apache-maven-3.3.9, java.runtime.name=Java(TM) SE Runtime Environment, sun.java.command=org.codehaus.plexus.classworlds.launcher.Launcher clean tomcat7:run, java.class.path=/usr/local/apache-maven-3.3.9/boot/plexus-classworlds-2.5.2.jar, java.vm.specification.name=Java Virtual Machine Specification, java.vm.specification.version=1.8, catalina.home=/home/jessin/Documents/Program/Java/spring_verify/target/tomcat, sun.cpu.endian=little, sun.os.patch.level=unknown, java.io.tmpdir=/tmp, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, maven.multiModuleProjectDirectory=/home/jessin/Documents/Program/Java/spring_verify, server.loader=, os.arch=amd64, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, java.ext.dirs=/usr/lib/jvm/jdk1.8.0_151/jre/lib/ext:/usr/java/packages/lib/ext, user.dir=/home/jessin/Documents/Program/Java/spring_verify, line.separator=
, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, file.encoding=UTF-8, tomcat.maven.http.port=8081, java.specification.version=1.8}
08-22 09:47:35.061  INFO org.springframework.beans.factory.support.DefaultListableBeanFactory:188 [localhost-startStop-2] 进入getSingleton, 结果：{java.vendor=Oracle Corporation, sun.java.launcher=SUN_STANDARD, catalina.base=/home/jessin/Documents/Program/Java/spring_verify/target/tomcat, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, catalina.useNaming=true, os.name=Linux, sun.boot.class.path=/usr/lib/jvm/jdk1.8.0_151/jre/lib/resources.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/rt.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/sunrsasign.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/jsse.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/jce.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/charsets.jar:/usr/lib/jvm/jdk1.8.0_151/jre/lib/jfr.jar:/usr/lib/jvm/jdk1.8.0_151/jre/classes, java.util.logging.config.file=/home/jessin/Documents/Program/Java/spring_verify/target/tomcat/conf/logging.properties, sun.desktop=gnome, java.vm.specification.vendor=Oracle Corporation, java.runtime.version=1.8.0_151-b12, user.name=jessin, shared.loader=, guice.disable.misplaced.annotation.check=true, tomcat.util.buf.StringCache.byte.enabled=true, java.naming.factory.initial=org.apache.naming.java.javaURLContextFactory, user.language=zh, sun.boot.library.path=/usr/lib/jvm/jdk1.8.0_151/jre/lib/amd64, classworlds.conf=/usr/local/apache-maven-3.3.9/bin/m2.conf, java.version=1.8.0_151, java.util.logging.manager=org.apache.juli.ClassLoaderLogManager, user.timezone=Asia/Shanghai, sun.arch.data.model=64, java.endorsed.dirs=/usr/lib/jvm/jdk1.8.0_151/jre/lib/endorsed, sun.cpu.isalist=, sun.jnu.encoding=UTF-8, file.encoding.pkg=sun.io, package.access=sun.,org.apache.catalina.,org.apache.coyote.,org.apache.tomcat.,org.apache.jasper., file.separator=/, java.specification.name=Java Platform API Specification, java.class.version=52.0, user.country=CN, securerandom.source=file:/dev/./urandom, java.home=/usr/lib/jvm/jdk1.8.0_151/jre, java.vm.info=mixed mode, os.version=4.4.0-133-generic, path.separator=:, java.vm.version=25.151-b12, java.awt.printerjob=sun.print.PSPrinterJob, sun.io.unicode.encoding=UnicodeLittle, tomcat.util.scan.DefaultJarScanner.jarsToSkip=bootstrap.jar,commons-daemon.jar,tomcat-juli.jar,annotations-api.jar,el-api.jar,jsp-api.jar,servlet-api.jar,websocket-api.jar,catalina.jar,catalina-ant.jar,catalina-ha.jar,catalina-tribes.jar,jasper.jar,jasper-el.jar,ecj-*.jar,tomcat-api.jar,tomcat-util.jar,tomcat-coyote.jar,tomcat-dbcp.jar,tomcat-jni.jar,tomcat-spdy.jar,tomcat-i18n-en.jar,tomcat-i18n-es.jar,tomcat-i18n-fr.jar,tomcat-i18n-ja.jar,tomcat-juli-adapters.jar,catalina-jmx-remote.jar,catalina-ws.jar,tomcat-jdbc.jar,tools.jar,commons-beanutils*.jar,commons-codec*.jar,commons-collections*.jar,commons-dbcp*.jar,commons-digester*.jar,commons-fileupload*.jar,commons-httpclient*.jar,commons-io*.jar,commons-lang*.jar,commons-logging*.jar,commons-math*.jar,commons-pool*.jar,jstl.jar,geronimo-spec-jaxrpc*.jar,wsdl4j*.jar,ant.jar,ant-junit*.jar,aspectj*.jar,jmx.jar,h2*.jar,hibernate*.jar,httpclient*.jar,jmx-tools.jar,jta*.jar,log4j.jar,log4j-1*.jar,mail*.jar,slf4j*.jar,xercesImpl.jar,xmlParserAPIs.jar,xml-apis.jar,junit.jar,junit-*.jar,hamcrest*.jar,org.hamcrest*.jar,ant-launcher.jar, awt.toolkit=sun.awt.X11.XToolkit, package.definition=sun.,java.,org.apache.catalina.,org.apache.coyote.,org.apache.tomcat.,org.apache.jasper., java.naming.factory.url.pkgs=org.apache.naming, user.home=/home/jessin, org.apache.catalina.startup.ContextConfig.jarsToSkip=, java.specification.vendor=Oracle Corporation, java.library.path=/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib, java.vendor.url=http://java.oracle.com/, org.apache.catalina.startup.TldConfig.jarsToSkip=tomcat7-websocket.jar, java.vm.vendor=Oracle Corporation, common.loader=${catalina.base}/lib,${catalina.base}/lib/*.jar,${catalina.home}/lib,${catalina.home}/lib/*.jar, maven.home=/usr/local/apache-maven-3.3.9, java.runtime.name=Java(TM) SE Runtime Environment, sun.java.command=org.codehaus.plexus.classworlds.launcher.Launcher clean tomcat7:run, java.class.path=/usr/local/apache-maven-3.3.9/boot/plexus-classworlds-2.5.2.jar, java.vm.specification.name=Java Virtual Machine Specification, java.vm.specification.version=1.8, catalina.home=/home/jessin/Documents/Program/Java/spring_verify/target/tomcat, sun.cpu.endian=little, sun.os.patch.level=unknown, java.io.tmpdir=/tmp, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, maven.multiModuleProjectDirectory=/home/jessin/Documents/Program/Java/spring_verify, server.loader=, os.arch=amd64, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, java.ext.dirs=/usr/lib/jvm/jdk1.8.0_151/jre/lib/ext:/usr/java/packages/lib/ext, user.dir=/home/jessin/Documents/Program/Java/spring_verify, line.separator=
, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, file.encoding=UTF-8, tomcat.maven.http.port=8081, java.specification.version=1.8}
